,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
146,AAPL251128C00375000,AAPL,2025-11-28,375.00,call,0.01,0.01,0.00,0,0.01,27,0,5,2025-11-24,0.95632,0.0013,0.00016,-0.01487,0.00124,0.00004
147,AAPL251128P00375000,AAPL,2025-11-28,375.00,put,0.00,99.33,98.25,3,100.40,50,0,0,2025-11-24,1.46362,-0.97276,0.00149,-0.29269,0.01814,-0.04030
148,AAPL251128C00380000,AAPL,2025-11-28,380.00,call,0.00,0.01,0.00,0,0.01,59,0,0,2025-11-24,0.99534,0.00128,0.00015,-0.01524,0.00122,0.00004
149,AAPL251128P00380000,AAPL,2025-11-28,380.00,put,0.00,104.28,103.25,3,105.30,30,0,0,2025-11-24,1.48313,-0.97621,0.00131,-0.26051,0.01619,-0.04095
150,AAPL251128C00385000,AAPL,2025-11-28,385.00,call,0.00,0.01,0.00,0,0.01,31,0,0,2025-11-24,1.03437,0.00127,0.00014,-0.01569,0.00121,0.00004
151,AAPL251128P00385000,AAPL,2025-11-28,385.00,put,0.00,109.33,108.25,3,110.40,50,0,0,2025-11-24,1.56118,-0.97465,0.00131,-0.29308,0.01708,-0.04145
152,AAPL251128C00390000,AAPL,2025-11-28,390.00,call,0.00,0.01,0.00,0,0.01,36,0,0,2025-11-24,1.07339,0.00127,0.00013,-0.01623,0.00121,0.00004
153,AAPL251128P00390000,AAPL,2025-11-28,390.00,put,0.00,114.28,113.25,5,115.30,50,0,0,2025-11-24,1.58069,-0.97756,0.00117,-0.26372,0.01541,-0.04208
154,AAPL251128C00395000,AAPL,2025-11-28,395.00,call,0.01,0.01,0.00,0,0.01,45,0,1,2025-11-24,1.09290,0.00105,0.00011,-0.01396,0.00102,0.00003
155,AAPL251128P00395000,AAPL,2025-11-28,395.00,put,0.00,119.33,118.25,6,120.40,30,0,0,2025-11-24,1.65874,-0.97597,0.00118,-0.29726,0.01633,-0.04259
156,AAPL251128C00400000,AAPL,2025-11-28,400.00,call,0.01,0.01,0.00,0,0.01,59,36,33,2025-11-24,1.13192,0.00107,0.00011,-0.01463,0.00103,0.00003
157,AAPL251128P00400000,AAPL,2025-11-28,400.00,put,0.00,124.28,123.25,6,125.30,30,0,0,2025-11-24,1.67825,-0.97849,0.00106,-0.27017,0.01488,-0.04321
158,AAPL251205C00110000,AAPL,2025-12-05,110.00,call,160.42,165.97,164.50,20,167.45,50,0,1,2025-11-24,0.01976,1.0,0.00000,-0.01168,0.00000,0.03311
159,AAPL251205P00110000,AAPL,2025-12-05,110.00,put,0.00,0.01,0.00,0,0.01,1000,0,26,2025-11-24,1.65874,-0.00042,0.00002,-0.00540,0.00072,-0.00004
160,AAPL251205C00120000,AAPL,2025-12-05,120.00,call,150.51,155.97,154.50,20,157.45,50,0,1,2025-11-24,0.01976,1.0,0.00000,-0.01274,0.00000,0.03612
161,AAPL251205P00120000,AAPL,2025-12-05,120.00,put,0.00,0.01,0.00,0,0.01,1000,0,0,2025-11-24,1.52216,-0.00051,0.00002,-0.00593,0.00086,-0.00005
162,AAPL251205C00125000,AAPL,2025-12-05,125.00,call,0.00,151.00,149.50,20,152.50,50,0,0,2025-11-24,0.01976,1.0,0.00000,-0.01327,0.00000,0.03763
163,AAPL251205P00125000,AAPL,2025-12-05,125.00,put,0.00,0.01,0.00,0,0.01,38,0,1,2025-11-24,1.44411,-0.0005,0.00003,-0.00561,0.00086,-0.00004
164,AAPL251205C00130000,AAPL,2025-12-05,130.00,call,140.54,146.00,144.50,20,147.50,50,0,0,2025-11-24,0.01976,1.0,0.00000,-0.01380,0.00000,0.03913
165,AAPL251205P00130000,AAPL,2025-12-05,130.00,put,0.00,0.01,0.00,0,0.01,25,0,0,2025-11-24,1.38558,-0.00057,0.00003,-0.00603,0.00096,-0.00005
166,AAPL251205C00135000,AAPL,2025-12-05,135.00,call,0.00,141.00,139.50,20,142.50,50,0,0,2025-11-24,0.01976,1.0,0.00000,-0.01433,0.00000,0.04064
167,AAPL251205P00135000,AAPL,2025-12-05,135.00,put,0.00,0.01,0.00,0,0.01,12,0,0,2025-11-24,1.30753,-0.00054,0.00003,-0.00543,0.00092,-0.00005
168,AAPL251205C00140000,AAPL,2025-12-05,140.00,call,130.59,136.00,134.50,20,137.50,50,0,1,2025-11-24,0.01976,1.0,0.00000,-0.01486,0.00000,0.04214
169,AAPL251205P00140000,AAPL,2025-12-05,140.00,put,0.00,0.01,0.00,0,0.01,11,0,14,2025-11-24,1.24899,-0.00059,0.00003,-0.00563,0.00099,-0.00005
170,AAPL251205C00145000,AAPL,2025-12-05,145.00,call,0.00,131.00,129.50,20,132.50,50,0,0,2025-11-24,0.01976,1.0,0.00000,-0.01540,0.00000,0.04365
171,AAPL251205P00145000,AAPL,2025-12-05,145.00,put,0.00,0.01,0.00,0,0.01,11,0,0,2025-11-24,1.19046,-0.00064,0.00004,-0.00574,0.00106,-0.00006
172,AAPL251205C00150000,AAPL,2025-12-05,150.00,call,119.14,125.42,124.50,20,126.35,50,0,3,2025-11-24,0.01976,1.0,0.00000,-0.01593,0.00000,0.04515
173,AAPL251205P00150000,AAPL,2025-12-05,150.00,put,0.00,0.01,0.00,0,0.01,12,0,0,2025-11-24,1.13192,-0.00067,0.00004,-0.00575,0.00112,-0.00006
174,AAPL251205C00155000,AAPL,2025-12-05,155.00,call,0.00,121.00,119.50,20,122.50,50,0,0,2025-11-24,0.01976,1.0,0.00000,-0.01646,0.00000,0.04666
175,AAPL251205P00155000,AAPL,2025-12-05,155.00,put,0.00,0.01,0.00,0,0.01,12,0,1375,2025-11-24,1.07339,-0.0007,0.00005,-0.00565,0.00116,-0.00006
176,AAPL251205C00160000,AAPL,2025-12-05,160.00,call,111.66,115.95,114.35,20,117.55,50,0,0,2025-11-24,0.01976,1.0,0.00000,-0.01699,0.00000,0.04816
177,AAPL251205P00160000,AAPL,2025-12-05,160.00,put,0.00,0.01,0.00,0,0.01,34,0,0,2025-11-24,1.01485,-0.00072,0.00005,-0.00545,0.00119,-0.00006
178,AAPL251205C00165000,AAPL,2025-12-05,165.00,call,101.75,111.03,109.50,20,112.55,50,0,2,2025-11-24,0.01976,1.0,0.00000,-0.01752,0.00000,0.04967
179,AAPL251205P00165000,AAPL,2025-12-05,165.00,put,0.00,0.01,0.00,0,0.01,51,0,6,2025-11-24,0.95632,-0.00072,0.00005,-0.00515,0.00119,-0.00006
180,AAPL251205C00170000,AAPL,2025-12-05,170.00,call,103.03,106.03,104.50,20,107.55,50,0,2,2025-11-24,0.01976,1.0,0.00000,-0.01805,0.00000,0.05117
181,AAPL251205P00170000,AAPL,2025-12-05,170.00,put,0.00,0.01,0.00,0,0.01,16,0,0,2025-11-24,0.91729,-0.00088,0.00007,-0.00595,0.00143,-0.00008
182,AAPL251205C00175000,AAPL,2025-12-05,175.00,call,93.39,101.03,99.50,20,102.55,50,0,1,2025-11-24,0.01976,1.0,0.00000,-0.01858,0.00000,0.05268
183,AAPL251205P00175000,AAPL,2025-12-05,175.00,put,0.01,0.01,0.00,0,0.01,103,3,3,2025-11-24,0.85876,-0.00085,0.00007,-0.00542,0.00140,-0.00007
184,AAPL251205C00180000,AAPL,2025-12-05,180.00,call,87.74,96.03,94.50,20,97.55,50,0,1,2025-11-24,0.01976,1.0,0.00000,-0.01911,0.00000,0.05418
185,AAPL251205P00180000,AAPL,2025-12-05,180.00,put,0.00,0.01,0.00,0,0.01,5,0,38,2025-11-24,0.80022,-0.00081,0.00007,-0.00480,0.00133,-0.00007
186,AAPL251205C00185000,AAPL,2025-12-05,185.00,call,85.83,90.42,89.50,20,91.35,50,0,11,2025-11-24,0.01976,1.0,0.00000,-0.01964,0.00000,0.05569
187,AAPL251205P00185000,AAPL,2025-12-05,185.00,put,0.00,0.01,0.00,0,0.02,83,0,7,2025-11-24,0.76120,-0.00097,0.00009,-0.00538,0.00156,-0.00008
188,AAPL251205C00190000,AAPL,2025-12-05,190.00,call,84.18,86.03,84.50,20,87.55,50,0,14,2025-11-24,0.01976,1.0,0.00000,-0.02017,0.00000,0.05719
189,AAPL251205P00190000,AAPL,2025-12-05,190.00,put,0.00,0.01,0.00,0,0.02,103,0,14,2025-11-24,0.72218,-0.00115,0.00011,-0.00599,0.00184,-0.00010
190,AAPL251205C00195000,AAPL,2025-12-05,195.00,call,80.39,81.08,80.20,22,81.95,50,6,8,2025-11-24,0.01976,1.0,0.00000,-0.02070,0.00000,0.05870
191,AAPL251205P00195000,AAPL,2025-12-05,195.00,put,0.00,0.01,0.00,0,0.02,121,0,61,2025-11-24,0.66364,-0.00103,0.00011,-0.00498,0.00166,-0.00009
192,AAPL251205C00200000,AAPL,2025-12-05,200.00,call,71.00,76.05,74.50,20,77.60,50,0,58,2025-11-24,0.01976,1.0,0.00000,-0.02124,0.00000,0.06020
193,AAPL251205P00200000,AAPL,2025-12-05,200.00,put,0.02,0.01,0.00,0,0.02,50,1,228,2025-11-24,0.62462,-0.00121,0.00013,-0.00543,0.00192,-0.00010
194,AAPL251205C00205000,AAPL,2025-12-05,205.00,call,66.17,71.03,69.45,20,72.60,50,0,5,2025-11-24,0.01976,1.0,0.00000,-0.02177,0.00000,0.06171
195,AAPL251205P00205000,AAPL,2025-12-05,205.00,put,0.02,0.01,0.00,0,0.03,18,11,1170,2025-11-24,0.58560,-0.00142,0.00017,-0.00587,0.00222,-0.00012
196,AAPL251205C00210000,AAPL,2025-12-05,210.00,call,66.41,66.42,65.55,10,67.30,10,6,53,2025-11-24,0.78071,0.98172,0.00120,-0.09797,0.02148,0.06162
197,AAPL251205P00210000,AAPL,2025-12-05,210.00,put,0.00,0.01,0.00,0,0.03,98,0,687,2025-11-24,0.52706,-0.00117,0.00015,-0.00444,0.00187,-0.00010
198,AAPL251205C00215000,AAPL,2025-12-05,215.00,call,57.97,61.08,59.50,25,62.65,55,0,184,2025-11-24,0.01976,1.0,0.00000,-0.02283,0.00000,0.06472
199,AAPL251205P00215000,AAPL,2025-12-05,215.00,put,0.03,0.03,0.01,129,0.04,110,260,1174,2025-11-24,0.54657,-0.00358,0.00041,-0.01267,0.00514,-0.00031
200,AAPL251205C00220000,AAPL,2025-12-05,220.00,call,56.75,56.15,54.65,29,57.65,77,2,317,2025-11-24,0.01976,1.0,0.00000,-0.02336,0.00000,0.06622
201,AAPL251205P00220000,AAPL,2025-12-05,220.00,put,0.03,0.04,0.03,2,0.05,132,495,463,2025-11-24,0.52706,-0.00564,0.00064,-0.01830,0.00771,-0.00048
202,AAPL251205C00225000,AAPL,2025-12-05,225.00,call,46.59,50.75,49.55,25,51.95,55,0,176,2025-11-24,0.01976,1.0,0.00000,-0.02389,0.00000,0.06773
203,AAPL251205P00225000,AAPL,2025-12-05,225.00,put,0.06,0.06,0.04,123,0.07,151,93,749,2025-11-24,0.48804,-0.00687,0.00082,-0.02015,0.00918,-0.00059
204,AAPL251205C00230000,AAPL,2025-12-05,230.00,call,46.48,46.42,45.15,25,47.70,51,5,167,2025-11-24,0.54657,0.97605,0.00215,-0.09079,0.02701,0.06717
205,AAPL251205P00230000,AAPL,2025-12-05,230.00,put,0.07,0.08,0.07,26,0.08,114,58,610,2025-11-24,0.46853,-0.01092,0.00128,-0.02903,0.01379,-0.00093
206,AAPL251205C00235000,AAPL,2025-12-05,235.00,call,42.09,41.50,40.90,18,42.10,77,16,313,2025-11-24,0.50755,0.96989,0.00281,-0.09946,0.03269,0.06815
207,AAPL251205P00235000,AAPL,2025-12-05,235.00,put,0.10,0.10,0.09,112,0.11,27,364,806,2025-11-24,0.42950,-0.0137,0.00170,-0.03233,0.01677,-0.00117
208,AAPL251205C00237500,AAPL,2025-12-05,237.50,call,37.79,38.70,37.10,20,40.30,30,2,0,2025-11-24,0.27341,0.99933,0.00018,-0.02658,0.00111,0.07144
209,AAPL251205P00237500,AAPL,2025-12-05,237.50,put,0.12,0.12,0.11,60,0.13,11,15,0,2025-11-24,0.40999,-0.01544,0.00198,-0.03418,0.01859,-0.00132
210,AAPL251205C00240000,AAPL,2025-12-05,240.00,call,37.04,36.33,35.85,18,36.80,13,10,540,2025-11-24,0.39048,0.98251,0.00231,-0.06168,0.02069,0.07075
211,AAPL251205P00240000,AAPL,2025-12-05,240.00,put,0.15,0.14,0.13,78,0.15,28,796,1607,2025-11-24,0.39048,-0.01749,0.00231,-0.03619,0.02069,-0.00149
212,AAPL251205C00242500,AAPL,2025-12-05,242.50,call,34.37,33.95,32.95,46,34.95,50,20,0,2025-11-24,0.40999,0.96898,0.00356,-0.08726,0.03351,0.07034
213,AAPL251205P00242500,AAPL,2025-12-05,242.50,put,0.17,0.17,0.16,29,0.19,61,25,0,2025-11-24,0.39048,-0.02525,0.00315,-0.04934,0.02823,-0.00215
214,AAPL251205C00245000,AAPL,2025-12-05,245.00,call,28.34,31.10,29.95,26,32.25,51,2,321,2025-11-24,0.01976,1.0,0.00000,-0.02601,0.00000,0.07375
215,AAPL251205P00245000,AAPL,2025-12-05,245.00,put,0.19,0.20,0.19,33,0.21,74,578,1177,2025-11-24,0.37097,-0.02899,0.00372,-0.05254,0.03168,-0.00247
216,AAPL251205C00247500,AAPL,2025-12-05,247.50,call,29.55,28.98,28.05,46,29.90,76,11,8,2025-11-24,0.37097,0.95892,0.00496,-0.09617,0.04218,0.07099
217,AAPL251205P00247500,AAPL,2025-12-05,247.50,put,0.23,0.24,0.23,49,0.25,1,39,206,2025-11-24,0.35146,-0.03353,0.00443,-0.05607,0.03573,-0.00286
218,AAPL251205C00250000,AAPL,2025-12-05,250.00,call,25.89,26.55,25.90,33,27.20,30,33,180,2025-11-24,0.35146,0.9522,0.00591,-0.10124,0.04766,0.07118
219,AAPL251205P00250000,AAPL,2025-12-05,250.00,put,0.28,0.29,0.28,40,0.30,67,928,2463,2025-11-24,0.33194,-0.03912,0.00532,-0.05999,0.04053,-0.00333
220,AAPL251205C00252500,AAPL,2025-12-05,252.50,call,23.45,23.82,22.75,46,24.90,56,19,55,2025-11-24,0.25390,0.98035,0.00392,-0.05259,0.02285,0.07435
221,AAPL251205P00252500,AAPL,2025-12-05,252.50,put,0.34,0.36,0.35,49,0.37,1,123,804,2025-11-24,0.33194,-0.0561,0.00711,-0.07998,0.05413,-0.00478
222,AAPL251205C00255000,AAPL,2025-12-05,255.00,call,22.10,21.65,20.90,72,22.40,51,42,276,2025-11-24,0.31243,0.9335,0.00862,-0.11286,0.06182,0.07110
223,AAPL251205P00255000,AAPL,2025-12-05,255.00,put,0.44,0.45,0.44,9,0.45,99,438,2529,2025-11-24,0.31243,-0.0665,0.00862,-0.08579,0.06182,-0.00566
224,AAPL251205C00257500,AAPL,2025-12-05,257.50,call,19.07,19.12,18.60,22,19.65,57,172,482,2025-11-24,0.27341,0.93371,0.00983,-0.10199,0.06166,0.07188
225,AAPL251205P00257500,AAPL,2025-12-05,257.50,put,0.56,0.56,0.55,74,0.57,19,534,796,2025-11-24,0.29292,-0.0797,0.01057,-0.09215,0.07101,-0.00678
226,AAPL251205C00260000,AAPL,2025-12-05,260.00,call,16.95,16.75,16.70,28,16.80,56,369,557,2025-11-24,0.25390,0.91878,0.01237,-0.10830,0.07203,0.07137
227,AAPL251205P00260000,AAPL,2025-12-05,260.00,put,0.71,0.71,0.71,48,0.72,15,2923,3312,2025-11-24,0.29292,-0.11178,0.01356,-0.11795,0.09111,-0.00953
228,AAPL251205C00262500,AAPL,2025-12-05,262.50,call,15.07,14.55,14.50,10,14.60,46,11,1661,2025-11-24,0.27341,0.86408,0.01666,-0.15363,0.10448,0.06744
229,AAPL251205P00262500,AAPL,2025-12-05,262.50,put,0.95,0.93,0.92,45,0.94,34,585,860,2025-11-24,0.27341,-0.13592,0.01666,-0.12576,0.10448,-0.01158
230,AAPL251205C00265000,AAPL,2025-12-05,265.00,call,12.88,12.32,12.20,15,12.45,56,211,996,2025-11-24,0.25390,0.83266,0.02060,-0.16159,0.11999,0.06552
231,AAPL251205P00265000,AAPL,2025-12-05,265.00,put,1.23,1.23,1.22,42,1.23,15,2345,2861,2025-11-24,0.27341,-0.18429,0.02033,-0.15297,0.12755,-0.01573
232,AAPL251205C00267500,AAPL,2025-12-05,267.50,call,10.40,10.07,10.05,27,10.10,26,218,779,2025-11-24,0.23438,0.79124,0.02558,-0.16870,0.13757,0.06276
233,AAPL251205P00267500,AAPL,2025-12-05,267.50,put,1.63,1.63,1.63,33,1.64,35,1538,1770,2025-11-24,0.25390,-0.22612,0.02473,-0.15945,0.14406,-0.01929
234,AAPL251205C00270000,AAPL,2025-12-05,270.00,call,8.15,8.12,8.10,57,8.15,45,1982,3099,2025-11-24,0.23438,0.71976,0.03000,-0.19209,0.16131,0.05737
235,AAPL251205P00270000,AAPL,2025-12-05,270.00,put,2.21,2.17,2.17,31,2.17,1,3904,2655,2025-11-24,0.25390,-0.29438,0.02834,-0.18167,0.16511,-0.02517
236,AAPL251205C00272500,AAPL,2025-12-05,272.50,call,6.32,6.32,6.30,41,6.35,42,2340,1735,2025-11-24,0.21487,0.64964,0.03600,-0.19174,0.17749,0.05215
237,AAPL251205P00272500,AAPL,2025-12-05,272.50,put,2.90,2.88,2.89,17,2.88,1,1662,357,2025-11-24,0.23438,-0.36107,0.03336,-0.18022,0.17938,-0.03088
238,AAPL251205C00275000,AAPL,2025-12-05,275.00,call,4.80,4.78,4.75,50,4.80,133,5759,4676,2025-11-24,0.21487,0.55549,0.03839,-0.20062,0.18924,0.04476
239,AAPL251205P00275000,AAPL,2025-12-05,275.00,put,3.80,3.80,3.80,50,3.80,50,3883,1514,2025-11-24,0.23438,-0.44782,0.03523,-0.18830,0.18946,-0.03841
240,AAPL251205C00277500,AAPL,2025-12-05,277.50,call,3.50,3.45,3.45,6,3.45,111,7243,784,2025-11-24,0.21487,0.45895,0.03856,-0.19874,0.19008,0.03710
241,AAPL251205P00277500,AAPL,2025-12-05,277.50,put,5.00,4.97,4.95,76,5.00,12,927,115,2025-11-24,0.23438,-0.53635,0.03539,-0.18646,0.19030,-0.04615
242,AAPL251205C00280000,AAPL,2025-12-05,280.00,call,2.34,2.34,2.35,2,2.33,137,7416,14160,2025-11-24,0.19536,0.35146,0.03964,-0.16787,0.17769,0.02857
243,AAPL251205P00280000,AAPL,2025-12-05,280.00,put,6.55,6.43,6.40,92,6.45,50,2842,732,2025-11-24,0.21487,-0.63439,0.03654,-0.15667,0.18014,-0.05464
244,AAPL251205C00282500,AAPL,2025-12-05,282.50,call,1.49,1.49,1.49,2,1.49,37,3803,2028,2025-11-24,0.19536,0.25996,0.03466,-0.14543,0.15536,0.02118
245,AAPL251205P00282500,AAPL,2025-12-05,282.50,put,7.15,8.07,8.05,13,8.10,16,204,63,2025-11-24,0.21487,-0.71965,0.03273,-0.13562,0.16134,-0.06225
246,AAPL251205C00285000,AAPL,2025-12-05,285.00,call,0.91,0.90,0.90,5,0.90,59,7820,8274,2025-11-24,0.19536,0.18319,0.02835,-0.11812,0.12708,0.01496
247,AAPL251205P00285000,AAPL,2025-12-05,285.00,put,10.05,9.95,9.70,46,10.20,30,111,185,2025-11-24,0.21487,-0.79332,0.02774,-0.10924,0.13675,-0.06896
248,AAPL251205C00287500,AAPL,2025-12-05,287.50,call,0.57,0.52,0.52,2,0.52,53,1730,1157,2025-11-24,0.19536,0.12287,0.02173,-0.09006,0.09742,0.01005
249,AAPL251205P00287500,AAPL,2025-12-05,287.50,put,11.00,11.98,11.80,46,12.15,28,83,21,2025-11-24,0.21487,-0.85363,0.02229,-0.08099,0.10987,-0.07460
250,AAPL251205C00290000,AAPL,2025-12-05,290.00,call,0.30,0.29,0.28,59,0.30,74,2305,4580,2025-11-24,0.19536,0.07838,0.01564,-0.06453,0.07011,0.00642
251,AAPL251205P00290000,AAPL,2025-12-05,290.00,put,14.13,14.65,14.05,100,15.25,12,251,166,2025-11-24,0.25390,-0.86006,0.01830,-0.09622,0.10658,-0.07592
252,AAPL251205C00292500,AAPL,2025-12-05,292.50,call,0.16,0.17,0.17,3,0.17,10,821,2519,2025-11-24,0.19536,0.04754,0.01059,-0.04351,0.04745,0.00390
253,AAPL251205P00292500,AAPL,2025-12-05,292.50,put,16.00,16.43,15.25,20,17.60,50,2,1,2025-11-24,0.19536,-0.95246,0.01059,-0.01246,0.04745,-0.08415
254,AAPL251205C00295000,AAPL,2025-12-05,295.00,call,0.10,0.10,0.09,35,0.11,146,718,2782,2025-11-24,0.19536,0.02742,0.00675,-0.02765,0.03025,0.00225
255,AAPL251205P00295000,AAPL,2025-12-05,295.00,put,0.00,19.25,17.85,20,20.65,50,0,6,2025-11-24,0.27341,-0.91315,0.01208,-0.06531,0.07575,-0.08173
256,AAPL251205C00297500,AAPL,2025-12-05,297.50,call,0.06,0.06,0.05,104,0.07,63,128,191,2025-11-24,0.19536,0.01504,0.00406,-0.01658,0.01819,0.00124
257,AAPL251205P00297500,AAPL,2025-12-05,297.50,put,0.00,21.70,20.25,20,23.15,50,0,0,2025-11-24,0.29292,-0.92399,0.01019,-0.06179,0.06850,-0.08337
258,AAPL251205C00300000,AAPL,2025-12-05,300.00,call,0.05,0.04,0.04,20,0.05,1412,5240,3164,2025-11-24,0.21487,0.01415,0.00350,-0.01726,0.01725,0.00116
259,AAPL251205P00300000,AAPL,2025-12-05,300.00,put,25.12,24.27,23.00,46,25.55,76,3,3,2025-11-24,0.33194,-0.91967,0.00938,-0.07822,0.07143,-0.08380
260,AAPL251205C00305000,AAPL,2025-12-05,305.00,call,0.03,0.03,0.02,11,0.03,1,129,1445,2025-11-24,0.23438,0.0079,0.00193,-0.01129,0.01038,0.00065
261,AAPL251205P00305000,AAPL,2025-12-05,305.00,put,0.00,29.23,27.80,20,30.65,50,0,0,2025-11-24,0.37097,-0.93391,0.00723,-0.07324,0.06152,-0.08647
262,AAPL251205C00310000,AAPL,2025-12-05,310.00,call,0.02,0.01,0.01,30,0.02,1,181,1439,2025-11-24,0.23438,0.00245,0.00068,-0.00396,0.00365,0.00020
263,AAPL251205P00310000,AAPL,2025-12-05,310.00,put,0.00,34.25,32.95,20,35.55,50,0,0,2025-11-24,0.42950,-0.93435,0.00621,-0.08844,0.06121,-0.08803
264,AAPL251205C00315000,AAPL,2025-12-05,315.00,call,0.01,0.01,0.00,0,0.02,33,52,1715,2025-11-24,0.27341,0.00305,0.00071,-0.00562,0.00445,0.00025
265,AAPL251205P00315000,AAPL,2025-12-05,315.00,put,0.00,39.23,37.75,20,40.70,50,0,0,2025-11-24,0.46853,-0.9422,0.00515,-0.08620,0.05541,-0.09018
266,AAPL251205C00320000,AAPL,2025-12-05,320.00,call,0.02,0.01,0.00,0,0.01,9,1,2458,2025-11-24,0.29292,0.00208,0.00047,-0.00425,0.00314,0.00017
267,AAPL251205P00320000,AAPL,2025-12-05,320.00,put,0.00,44.25,42.95,20,45.55,50,0,0,2025-11-24,0.50755,-0.94789,0.00438,-0.08527,0.05105,-0.09215
268,AAPL251205C00325000,AAPL,2025-12-05,325.00,call,0.01,0.01,0.00,0,0.02,141,5,210,2025-11-24,0.33194,0.00262,0.00051,-0.00593,0.00388,0.00021
269,AAPL251205P00325000,AAPL,2025-12-05,325.00,put,0.00,49.23,47.75,20,50.70,50,0,0,2025-11-24,0.54657,-0.95211,0.00381,-0.08543,0.04773,-0.09400
270,AAPL251205C00330000,AAPL,2025-12-05,330.00,call,0.01,0.01,0.00,0,0.02,123,5,184,2025-11-24,0.35146,0.00196,0.00037,-0.00483,0.00299,0.00016
271,AAPL251205P00330000,AAPL,2025-12-05,330.00,put,53.82,54.25,52.95,46,55.55,56,1,0,2025-11-24,0.60511,-0.94952,0.00359,-0.10331,0.04978,-0.09532
272,AAPL251205C00335000,AAPL,2025-12-05,335.00,call,0.01,0.01,0.00,0,0.02,56,0,21,2025-11-24,0.37097,0.00153,0.00028,-0.00405,0.00237,0.00012
273,AAPL251205P00335000,AAPL,2025-12-05,335.00,put,0.00,59.23,57.75,20,60.70,50,0,0,2025-11-24,0.64413,-0.95241,0.00321,-0.10480,0.04749,-0.09706
274,AAPL251205C00340000,AAPL,2025-12-05,340.00,call,0.03,0.01,0.00,0,0.02,56,0,45,2025-11-24,0.40999,0.00198,0.00032,-0.00565,0.00300,0.00016
275,AAPL251205P00340000,AAPL,2025-12-05,340.00,put,0.00,64.25,62.95,20,65.55,50,0,0,2025-11-24,0.68315,-0.95465,0.00291,-0.10703,0.04568,-0.09875
276,AAPL251205C00345000,AAPL,2025-12-05,345.00,call,0.02,0.01,0.00,0,0.01,3,0,106,2025-11-24,0.42950,0.00162,0.00025,-0.00495,0.00251,0.00013
277,AAPL251205P00345000,AAPL,2025-12-05,345.00,put,0.00,69.22,67.75,20,70.70,50,0,0,2025-11-24,0.70267,-0.96089,0.00251,-0.09391,0.04053,-0.10075
278,AAPL251205C00350000,AAPL,2025-12-05,350.00,call,0.02,0.01,0.00,0,0.02,56,0,24,2025-11-24,0.44901,0.00136,0.00021,-0.00441,0.00214,0.00011
279,AAPL251205P00350000,AAPL,2025-12-05,350.00,put,0.00,74.25,72.95,20,75.55,50,0,0,2025-11-24,0.76120,-0.95772,0.00247,-0.11341,0.04318,-0.10202
280,AAPL251205C00355000,AAPL,2025-12-05,355.00,call,0.01,0.01,0.00,0,0.02,56,0,4,2025-11-24,0.48804,0.00176,0.00024,-0.00605,0.00270,0.00014
281,AAPL251205P00355000,AAPL,2025-12-05,355.00,put,0.00,79.25,77.85,20,80.65,50,0,0,2025-11-24,0.80022,-0.95873,0.00231,-0.11744,0.04233,-0.10361
282,AAPL251205C00360000,AAPL,2025-12-05,360.00,call,0.04,0.01,0.00,0,0.01,25,0,1,2025-11-24,0.50755,0.00153,0.00020,-0.00554,0.00238,0.00012
283,AAPL251205P00360000,AAPL,2025-12-05,360.00,put,0.00,84.00,82.95,20,85.05,50,0,0,2025-11-24,0.76120,-0.97369,0.00167,-0.06362,0.02922,-0.10628
284,AAPL251205C00365000,AAPL,2025-12-05,365.00,call,0.00,0.01,0.00,0,0.01,12,0,0,2025-11-24,0.52706,0.00135,0.00018,-0.00513,0.00213,0.00011
285,AAPL251205P00365000,AAPL,2025-12-05,365.00,put,0.00,89.25,87.85,20,90.65,50,0,0,2025-11-24,0.85876,-0.96362,0.00194,-0.11137,0.03820,-0.10702
286,AAPL251205C00370000,AAPL,2025-12-05,370.00,call,0.01,0.01,0.00,0,0.01,14,0,2,2025-11-24,0.54657,0.00121,0.00015,-0.00482,0.00193,0.00010
287,AAPL251205P00370000,AAPL,2025-12-05,370.00,put,0.00,94.25,92.95,20,95.55,50,0,0,2025-11-24,0.89778,-0.96383,0.00185,-0.11686,0.03802,-0.10855
288,AAPL251205C00375000,AAPL,2025-12-05,375.00,call,0.01,0.01,0.00,0,0.01,10,0,2,2025-11-24,0.58560,0.00156,0.00018,-0.00649,0.00242,0.00013
289,AAPL251205P00375000,AAPL,2025-12-05,375.00,put,0.00,99.25,97.85,20,100.65,50,0,0,2025-11-24,0.93681,-0.96392,0.00177,-0.12277,0.03795,-0.11006
290,AAPL251205C00380000,AAPL,2025-12-05,380.00,call,0.04,0.01,0.00,0,0.01,12,0,3,2025-11-24,0.60511,0.00143,0.00016,-0.00618,0.00223,0.00012
291,AAPL251205P00380000,AAPL,2025-12-05,380.00,put,0.00,104.25,102.95,20,105.55,50,0,0,2025-11-24,0.97583,-0.96389,0.00170,-0.12907,0.03797,-0.11157
292,AAPL251205C00385000,AAPL,2025-12-05,385.00,call,0.01,0.01,0.00,0,0.01,12,0,1,2025-11-24,0.62462,0.00132,0.00014,-0.00594,0.00208,0.00011
